y_true,y_proba
0,0.028878054
0,0.61255413
0,0.07405192
0,0.5873084
0,0.82027686
0,0.74540406
0,0.13408513
0,0.37582427
0,0.81878877
0,0.27968898
0,0.077045
0,0.9271589
0,0.79290694
0,0.835635
0,0.31271744
0,0.022964763
0,0.9362035
0,0.29252696
0,0.71685094
0,0.9226535
0,0.49363267
0,0.06061744
0,0.78834146
0,0.017751575
0,0.20429778
0,0.08785792
0,0.09658952
0,0.34685427
0,0.81887573
0,0.07061256
0,0.21274874
0,0.009546559
0,0.917562
0,0.17443289
0,0.8441233
0,0.6879076
0,0.83955085
0,0.94542706
0,0.9217457
0,0.04326361
0,0.012369003
0,0.9830973
0,0.98508435
0,0.8104416
0,0.6896057
0,0.8050887
0,0.044832118
0,0.06951756
0,0.045925148
0,0.6249807
0,0.9883853
0,0.13617598
0,0.71445173
0,0.95102304
0,0.57328236
0,0.8829721
0,0.9339495
0,0.3785783
0,0.8901938
0,0.1498634
0,0.8817254
0,0.9083041
0,0.17789668
0,0.2652851
0,0.92445755
0,0.480802
0,0.09151374
0,0.05383994
0,0.007008446
0,0.27378342
0,0.118753396
0,0.051554482
0,0.7402341
0,0.09141
0,0.23938744
0,0.0066194516
0,0.031346567
0,0.80607617
0,0.069432646
0,0.09503483
0,0.07209691
0,0.77739316
0,0.03370284
0,0.2663935
0,0.96346927
0,0.08332244
0,0.016885228
0,0.65464777
0,0.47731507
0,0.8834552
0,0.006810266
0,0.006399866
0,0.0806702
0,0.27114776
0,0.6771878
0,0.012452849
0,0.67961454
0,0.69203395
0,0.3687003
0,0.11996792
0,0.1695314
0,0.04997394
0,0.3671435
0,0.0069336058
0,0.47890416
0,0.15967529
0,0.7055362
0,0.33625212
0,0.4133268
0,0.256579
0,0.68675137
0,0.40767774
0,0.8635946
0,0.706601
0,0.22022472
0,0.78950524
0,0.014474104
0,0.14232844
0,0.8725209
0,0.008458334
0,0.7712905
0,0.18318783
0,0.49991494
0,0.8443946
0,0.3325059
0,0.74635005
0,0.087834634
0,0.38540104
0,0.64765745
0,0.1502764
0,0.051975667
0,0.522711
0,0.3965223
0,0.013338326
0,0.095700994
0,0.20390323
0,0.80297005
0,0.12134052
0,0.016647084
0,0.13691567
0,0.118753396
0,0.026287246
0,0.17083816
0,0.05491077
0,0.39527562
0,0.30825603
0,0.93848515
0,0.13811672
0,0.90362036
0,0.06915936
0,0.025011836
0,0.8481932
0,0.9003396
0,0.2696086
0,0.841915
0,0.036902744
0,0.6009674
0,0.076621436
0,0.6936118
0,0.032345407
