y_true,y_proba
0.0,0.083273396
0.0,0.9608445
0.0,0.9655377
0.0,0.98213494
0.0,0.023755612
0.0,0.0068590203
1.0,0.14325969
0.0,0.003899958
0.0,0.9832691
0.0,0.16883446
0.0,0.047430117
0.0,0.9935045
0.0,0.85455304
0.0,0.11792944
0.0,0.06845587
0.0,0.018803116
0.0,0.09575674
1.0,0.93258077
1.0,0.052830912
0.0,0.006724425
0.0,0.9421678
0.0,0.0026366175
0.0,0.5846635
0.0,0.91569084
0.0,0.3218008
0.0,0.95637196
0.0,0.95225924
0.0,0.83971965
0.0,0.5078607
0.0,0.35122913
0.0,0.17401017
0.0,0.8502937
0.0,0.4064659
0.0,0.019835677
0.0,0.39546722
0.0,0.050883286
0.0,0.035717692
0.0,0.0069945883
0.0,0.026698258
1.0,0.97827053
0.0,0.014307942
0.0,0.7559982
1.0,0.6274958
0.0,0.10861914
0.0,0.24144332
0.0,0.84015685
1.0,0.37088042
1.0,0.95627034
0.0,0.14660785
0.0,0.30113018
1.0,0.76551896
0.0,0.021711113
0.0,0.35734868
1.0,0.9809285
0.0,0.002036746
1.0,0.9956845
1.0,0.8296781
0.0,0.97756743
0.0,0.006800723
1.0,0.02512913
0.0,0.44315815
0.0,0.36096564
0.0,0.84872013
0.0,0.07745366
0.0,0.01498045
0.0,0.16370627
1.0,0.9710104
0.0,0.9933294
0.0,0.038966097
0.0,0.028177146
0.0,0.010546244
0.0,0.72958386
0.0,0.058843177
0.0,0.9788367
1.0,0.93428004
0.0,0.040539086
0.0,0.0010524797
0.0,0.12067486
1.0,0.99593145
1.0,0.9915245
0.0,0.006383598
0.0,0.015044806
1.0,0.97370166
0.0,0.11460313
0.0,0.40115085
1.0,0.91836923
0.0,0.010057709
0.0,0.5782915
0.0,0.24474502
0.0,0.71483666
0.0,0.025215793
0.0,0.9926219
0.0,0.0048035416
0.0,0.9866029
1.0,0.95242447
1.0,0.9702187
0.0,0.85444665
0.0,0.88413787
0.0,0.99873704
0.0,0.8518891
0.0,0.9958633
0.0,0.006928073
0.0,0.013945405
1.0,0.8320349
1.0,0.9979081
0.0,0.060517907
0.0,0.32534248
0.0,0.43531266
0.0,0.91396195
0.0,0.5166836
1.0,0.96017617
0.0,0.2094827
0.0,0.3551659
0.0,0.011769404
0.0,0.1433642
0.0,0.9347701
1.0,0.7905528
0.0,0.69843787
1.0,0.96610504
0.0,0.18003145
0.0,0.11703185
0.0,0.00017768718
0.0,0.10481475
0.0,0.53843707
0.0,0.9599572
0.0,0.68698484
0.0,0.99047744
1.0,0.9731951
1.0,0.018546557
1.0,0.033543758
1.0,0.0629908
1.0,0.6327673
0.0,0.31549695
0.0,0.010616208
0.0,0.22148255
0.0,0.7710612
0.0,0.25990325
0.0,0.020706663
1.0,0.31154412
0.0,0.15548497
0.0,0.028924467
0.0,0.0029013115
0.0,0.101356044
0.0,0.660656
0.0,0.31728637
0.0,0.8029116
0.0,0.17120577
1.0,0.98871964
1.0,0.9780602
0.0,0.06949428
0.0,0.043183994
0.0,0.06330509
0.0,0.91803175
0.0,0.0135474475
1.0,0.95728236
1.0,0.9502818
1.0,0.9785423
0.0,0.03335483
1.0,0.93866754
0.0,0.044485103
0.0,0.04177451
0.0,0.006388233
0.0,0.15039042
1.0,0.75867754
0.0,0.06707823
1.0,0.09703024
0.0,0.98499274
1.0,0.12797602
1.0,0.11843181
0.0,0.58585674
0.0,0.054473132
1.0,0.90240043
1.0,0.9878543
0.0,0.97971237
0.0,0.030371098
0.0,0.004304592
0.0,0.41465506
1.0,0.104395054
1.0,0.6642443
0.0,0.68921876
0.0,0.9578789
0.0,0.92954695
0.0,0.38985515
0.0,0.111470714
0.0,0.016944062
1.0,0.9795028
0.0,0.020234464
0.0,0.054259464
1.0,0.02062549
1.0,0.029651783
1.0,0.9335315
0.0,0.06102832
0.0,0.01331806
1.0,0.3869409
0.0,0.024794146
0.0,0.17743339
0.0,0.32698923
0.0,0.6715724
1.0,0.6458733
0.0,0.7835408
0.0,0.9534308
0.0,0.508797
1.0,0.33514732
1.0,0.9075388
0.0,0.17792863
0.0,0.017066663
0.0,0.9717945
1.0,0.25650367
0.0,0.7323412
0.0,0.1094325
0.0,0.7484078
0.0,0.021031981
0.0,0.0053369873
0.0,0.011686961
0.0,0.18177542
0.0,0.3919668
0.0,0.017104395
0.0,0.89724565
0.0,0.5754474
0.0,0.6625342
0.0,0.03061794
0.0,0.8321865
0.0,0.99185103
1.0,0.99502134
1.0,0.89366823
0.0,0.009946613
1.0,0.9993585
0.0,0.09832273
0.0,0.67969763
0.0,0.98218554
0.0,0.022505796
0.0,0.15409389
1.0,0.77598625
0.0,0.24625634
1.0,0.056760162
0.0,0.034914404
0.0,0.098786704
0.0,0.3160853
1.0,0.9450726
0.0,0.139643
0.0,0.3001894
0.0,0.938255
0.0,0.618463
0.0,0.051697258
0.0,0.22470625
0.0,0.05063293
0.0,0.010486052
0.0,0.996847
0.0,0.012153088
0.0,0.6985313
0.0,0.67387635
1.0,0.90903187
0.0,0.24650556
1.0,0.00647687
0.0,0.38052636
0.0,0.7704065
0.0,0.014723183
0.0,0.9647955
0.0,0.98781455
0.0,0.73645383
0.0,0.69296837
0.0,0.023842365
0.0,0.8848356
1.0,0.99848324
0.0,0.7494778
0.0,0.25507954
0.0,0.40342966
0.0,0.99936503
1.0,0.9977585
0.0,0.5552905
0.0,0.8620122
0.0,0.26323938
0.0,0.8112004
0.0,0.2126359
1.0,0.96141493
0.0,0.44773886
0.0,0.32608935
0.0,0.9795089
0.0,0.8700834
1.0,0.9786325
1.0,0.99611557
0.0,0.7970651
0.0,0.8742588
0.0,0.7425375
0.0,0.04916452
0.0,0.4141577
0.0,0.01881674
1.0,0.99382085
0.0,0.4244536
0.0,0.9652745
0.0,0.9959345
0.0,0.01130646
0.0,0.368525
0.0,0.01051784
0.0,0.22120897
0.0,0.9829947
0.0,0.19572842
0.0,0.9870373
0.0,0.35517806
0.0,0.10441575
1.0,0.9933236
0.0,0.12650461
0.0,0.47982717
0.0,0.025728088
1.0,0.016879007
1.0,0.98442507
1.0,0.9842089
0.0,0.32330015
0.0,0.13995846
1.0,0.9860464
0.0,0.053366944
1.0,0.9968792
0.0,0.035542212
0.0,0.06258556
0.0,0.25168172
0.0,0.093880154
0.0,0.13522471
0.0,0.24953298
1.0,0.96708876
1.0,0.6358311
0.0,0.5334436
0.0,0.2503314
0.0,0.9151296
0.0,0.5993545
1.0,0.99969375
0.0,0.20798308
1.0,0.97742563
1.0,0.9996232
1.0,0.98542744
0.0,0.9979259
0.0,0.024233948
0.0,0.3219276
0.0,0.782719
0.0,0.9949007
0.0,0.75369346
0.0,0.959526
0.0,0.22919708
1.0,0.99450654
0.0,0.014330334
0.0,0.031702314
0.0,0.0027831395
1.0,0.86592036
0.0,0.39735755
0.0,0.09062924
0.0,0.0076350416
0.0,0.9995314
1.0,0.8713163
0.0,0.054381013
0.0,0.9765538
0.0,0.77357596
0.0,0.12805334
1.0,0.12892146
0.0,0.012936805
0.0,0.4171739
0.0,0.4009593
1.0,0.94282246
0.0,0.07549926
0.0,0.87646574
0.0,0.44816715
0.0,0.7926665
0.0,0.84475565
1.0,0.5406263
0.0,0.8913081
0.0,0.014568421
0.0,0.024526093
1.0,0.9488677
1.0,0.27770352
0.0,0.0051156287
0.0,0.9349101
0.0,0.7906075
0.0,0.15828736
1.0,0.99948174
0.0,0.9027787
0.0,0.0069948575
0.0,0.004932763
0.0,0.028304381
0.0,0.02197931
0.0,0.965156
0.0,0.3146943
0.0,0.9088172
0.0,0.01737774
0.0,0.2063601
0.0,0.046087716
0.0,0.04446671
0.0,0.44081995
0.0,0.80831295
0.0,0.6308387
1.0,0.8371215
1.0,0.99263895
1.0,0.95821565
0.0,0.099645026
0.0,0.047125205
0.0,0.070186846
0.0,0.21543266
0.0,0.99275243
0.0,0.9482076
0.0,0.009945584
0.0,0.9749537
0.0,0.0014762656
0.0,0.46877548
0.0,0.007055666
0.0,0.020237703
0.0,0.98120326
1.0,0.9455639
0.0,0.00059243233
0.0,0.045286696
1.0,0.9769264
1.0,0.9356895
1.0,0.90817106
0.0,0.5535451
0.0,0.0060120844
0.0,0.0012983042
0.0,0.04181365
0.0,0.048248198
0.0,0.997134
1.0,0.9458231
0.0,0.9938601
0.0,0.9919877
0.0,0.041498303
1.0,0.96865964
0.0,0.028574182
0.0,0.84152323
0.0,0.0037262605
1.0,0.10960605
0.0,0.021075714
0.0,0.5840982
0.0,0.32248923
0.0,0.5821479
0.0,0.81450063
0.0,0.701514
0.0,0.8155779
0.0,0.78255546
0.0,0.007526276
0.0,0.22737047
0.0,0.029071936
0.0,0.7445305
1.0,0.9639479
0.0,0.03900529
0.0,0.24291241
0.0,0.06524357
1.0,0.8772896
1.0,0.8846564
1.0,0.99001664
1.0,0.95330876
1.0,0.11506347
1.0,0.9953246
1.0,0.99782526
0.0,0.9607401
0.0,0.91851187
0.0,0.041743133
0.0,0.9518196
0.0,0.5015575
0.0,0.019212933
0.0,0.4586722
0.0,0.22233333
0.0,0.07451805
0.0,0.98605573
0.0,0.015799124
1.0,0.9583817
0.0,0.08263629
0.0,0.0013527483
0.0,0.32630852
0.0,0.0041000657
0.0,0.87407035
1.0,0.8932918
1.0,0.85698485
0.0,0.01581736
0.0,0.63838327
0.0,0.029639302
0.0,0.9877874
0.0,0.034789976
0.0,0.13605285
0.0,0.046579238
1.0,0.9466121
0.0,0.9111807
1.0,0.9804528
0.0,0.9314482
0.0,0.06530798
0.0,0.06813996
0.0,0.048562925
0.0,0.97100854
0.0,0.80729795
0.0,0.039895076
0.0,0.8937222
1.0,0.8089052
0.0,0.026578682
0.0,0.70965624
0.0,0.10529341
0.0,0.86766547
1.0,0.98290265
0.0,0.010615111
0.0,0.9898928
0.0,0.91230124
0.0,0.22739503
0.0,0.091653064
1.0,0.625992
1.0,0.012712489
0.0,0.24334912
0.0,0.035966072
0.0,0.85970044
0.0,0.036821604
0.0,0.983065
0.0,0.57259095
0.0,0.8140396
0.0,0.8219553
0.0,0.87956035
0.0,0.03927102
0.0,0.28708413
1.0,0.9590056
1.0,0.91909593
0.0,0.21306765
0.0,0.13233227
1.0,0.056124642
0.0,0.060062107
0.0,0.81819427
0.0,0.05079609
1.0,0.7449852
0.0,0.84388036
0.0,0.9764538
0.0,0.97608894
0.0,0.9219286
0.0,0.4289701
0.0,0.009084982
0.0,0.1370292
0.0,0.0804083
0.0,0.4256874
0.0,0.1745432
0.0,0.37844366
0.0,0.37883404
0.0,0.0805226
0.0,0.8323991
0.0,0.16816153
0.0,0.7273522
1.0,0.98078156
0.0,0.90169543
1.0,0.061182525
0.0,0.9812649
0.0,0.15928678
1.0,0.43780893
0.0,0.9755888
1.0,0.9634666
0.0,0.644022
0.0,0.122571
0.0,0.01287884
1.0,0.01785179
0.0,0.012381265
1.0,0.93580234
0.0,0.01888335
1.0,0.45206457
0.0,0.96642584
0.0,0.8104129
0.0,0.58222145
0.0,0.041088495
1.0,0.9930402
0.0,0.0026620633
1.0,0.97548646
0.0,0.24677539
0.0,0.0064931773
1.0,0.9884327
0.0,0.39642724
0.0,0.0025537554
0.0,0.3194412
0.0,0.029015183
1.0,0.48662934
1.0,0.954504
0.0,0.92785436
0.0,0.8547537
0.0,0.9979298
0.0,0.974343
0.0,0.018839527
0.0,0.05355205
0.0,0.015119121
0.0,0.6486996
0.0,0.95308334
1.0,0.99652195
0.0,0.016336994
1.0,0.06885648
0.0,0.012207667
0.0,0.15413626
0.0,0.908683
0.0,0.9458106
0.0,0.8664864
0.0,0.90508556
1.0,0.11446349
1.0,0.7883308
0.0,0.037114464
1.0,0.060015917
0.0,0.9054006
0.0,0.9974234
0.0,0.76856154
1.0,0.9495872
0.0,0.0044636247
0.0,0.3362825
0.0,0.99984205
0.0,0.5714719
0.0,0.9575879
0.0,0.99737096
0.0,0.1602753
0.0,0.061616823
0.0,0.47984555
1.0,0.5846321
0.0,0.0030597348
0.0,0.5883775
0.0,0.049685117
0.0,0.06700677
0.0,0.9002592
0.0,0.51964766
0.0,0.17396735
0.0,0.00956159
1.0,0.99749845
0.0,0.22684194
0.0,0.017522786
0.0,0.038786903
0.0,0.14962518
0.0,0.29924926
0.0,0.20488213
1.0,0.98767686
0.0,0.5772267
0.0,0.7065901
1.0,0.985636
1.0,0.99524564
0.0,0.012016665
0.0,0.99559844
0.0,0.3161942
0.0,0.07203908
0.0,0.06780364
0.0,0.013741395
0.0,0.016456408
0.0,0.0011353727
0.0,0.6322557
0.0,0.95933163
0.0,0.10609255
0.0,0.0048258295
0.0,0.059596263
1.0,0.63883716
0.0,0.19970807
0.0,0.0028893366
0.0,0.95448023
0.0,0.9941052
1.0,0.99028873
0.0,0.3458978
1.0,0.9659829
0.0,0.0116765285
0.0,0.10250787
0.0,0.11297518
0.0,0.9283408
0.0,0.80915195
1.0,0.6128867
0.0,0.005358041
0.0,0.07565229
0.0,0.5944923
0.0,0.9844625
0.0,0.98681563
1.0,0.64100516
1.0,0.9978619
0.0,0.21302614
1.0,0.99880517
0.0,0.99422777
1.0,0.5368808
0.0,0.04146632
1.0,0.011132049
1.0,0.022409415
1.0,0.678318
1.0,0.9960783
0.0,0.040496
0.0,0.13392398
0.0,0.1625998
0.0,0.5773282
0.0,0.115063995
1.0,0.99192786
0.0,0.97250307
1.0,0.6404251
1.0,0.9641708
0.0,0.6708589
0.0,0.8047223
0.0,0.07930386
0.0,0.05934135
0.0,0.09702632
1.0,0.9967669
0.0,0.06845165
0.0,0.12058781
0.0,0.53504413
0.0,0.3927609
0.0,0.98325956
1.0,0.74620646
0.0,0.045350473
1.0,0.97178584
0.0,0.88372195
0.0,0.005728193
0.0,0.023781734
1.0,0.008955819
1.0,0.03118901
0.0,0.062158193
0.0,0.0050138966
1.0,0.015960686
0.0,0.59990215
1.0,0.4341802
0.0,0.97619426
0.0,0.29206094
0.0,0.9543214
0.0,0.0023949358
0.0,0.024998846
0.0,0.6096327
0.0,0.047312304
1.0,0.0055456813
0.0,0.99578923
0.0,0.9930484
1.0,0.9856479
0.0,0.13748235
0.0,0.074224085
0.0,0.4170037
0.0,0.9665492
0.0,0.020407548
0.0,0.070674494
0.0,0.27499697
0.0,0.34609956
0.0,0.9741634
0.0,0.0059429933
1.0,0.7212307
0.0,0.01162914
0.0,0.019359143
0.0,0.010989958
0.0,0.5582189
0.0,0.006074631
0.0,0.032028
1.0,0.99415356
0.0,0.584056
0.0,0.34359828
0.0,0.041700512
0.0,0.010430109
0.0,0.57878
0.0,0.011512929
1.0,0.8352164
0.0,0.16207106
0.0,0.0956513
0.0,0.14721937
0.0,0.9973078
0.0,0.9021809
1.0,0.5415123
0.0,0.54740703
1.0,0.59513956
0.0,0.18168315
1.0,0.7354508
0.0,0.89815533
0.0,0.17648232
1.0,0.9941744
0.0,0.9085698
1.0,0.07441037
0.0,0.0851469
1.0,0.9559571
1.0,0.6094371
0.0,0.98372066
1.0,0.98734784
0.0,0.13942981
0.0,0.9109323
0.0,0.8280549
0.0,0.062359065
1.0,0.15009381
1.0,0.96148485
1.0,0.20857507
1.0,0.15038623
0.0,0.3719538
0.0,0.54513955
0.0,0.40763897
1.0,0.9752332
0.0,0.030816723
0.0,0.41375983
0.0,0.10002785
0.0,0.042837832
0.0,0.9971595
0.0,0.62005943
0.0,0.029524531
1.0,0.23134305
0.0,0.08683531
0.0,0.20088764
0.0,0.030526802
1.0,0.98151875
0.0,0.15276317
1.0,0.012537043
0.0,0.92157924
0.0,0.9116199
0.0,0.023381494
0.0,0.08952026
0.0,0.7577214
0.0,0.021894014
0.0,0.97160923
0.0,0.23788497
0.0,0.11739141
0.0,0.23986553
0.0,0.034408867
0.0,0.9917956
0.0,0.20145866
1.0,0.988389
0.0,0.08276571
0.0,0.86606324
0.0,0.85926104
1.0,0.9106783
0.0,0.093624964
0.0,0.051934555
0.0,0.016302677
0.0,0.20220791
0.0,0.654634
0.0,0.4384667
0.0,0.027213972
0.0,0.9867575
0.0,0.91119075
0.0,0.027252587
0.0,0.022165133
0.0,0.2736502
0.0,0.9715711
0.0,0.063507296
0.0,0.61825144
0.0,0.99651754
0.0,0.022579653
0.0,0.024570853
0.0,0.05909188
0.0,0.73958015
0.0,0.11887963
0.0,0.31978995
0.0,0.947009
0.0,0.034883272
0.0,0.83941203
1.0,0.9991849
0.0,0.03822485
0.0,0.62806
1.0,0.98280346
0.0,0.030075012
0.0,0.72690254
1.0,0.9110092
1.0,0.97724074
0.0,0.021371096
0.0,0.0029069146
0.0,0.9931097
0.0,0.12833749
0.0,0.49905217
1.0,0.8308207
1.0,0.8896083
0.0,0.013985736
0.0,0.06893573
0.0,0.69028723
1.0,0.9975775
0.0,0.033724215
0.0,0.13584507
0.0,0.9767228
0.0,0.6043198
0.0,0.028154513
0.0,0.73600096
0.0,0.86508507
0.0,0.0017482201
0.0,0.036938205
0.0,0.26885208
0.0,0.8312568
0.0,0.3717746
0.0,0.7855908
0.0,0.0039675827
0.0,0.17930931
0.0,0.85257703
0.0,0.51645684
1.0,0.98487234
0.0,0.01637682
1.0,0.9700955
0.0,0.8629535
0.0,0.041503947
0.0,0.50550175
0.0,0.1972332
0.0,0.99671054
1.0,0.99726284
0.0,0.90975094
0.0,0.73204184
1.0,0.98180985
0.0,0.756354
1.0,0.79313326
0.0,0.002659416
0.0,0.06766622
0.0,0.7574755
1.0,0.9312299
1.0,0.047780924
0.0,0.0071627107
1.0,0.1044335
1.0,0.015583245
1.0,0.3406735
0.0,0.09927838
1.0,0.79845536
0.0,0.8081693
0.0,0.35762924
0.0,0.6861125
0.0,0.966862
0.0,0.051615242
0.0,0.015569952
0.0,0.13761169
0.0,0.010518049
0.0,0.05747008
1.0,0.999091
1.0,0.8762075
0.0,0.93430364
1.0,0.99223787
0.0,0.047812153
0.0,0.51492375
0.0,0.28741
1.0,0.5649969
0.0,0.809997
0.0,0.046645988
1.0,0.8338595
1.0,0.9348331
0.0,0.030297637
0.0,0.87902534
0.0,0.8205106
1.0,0.98705345
1.0,0.9361638
1.0,0.92298275
0.0,0.021385277
1.0,0.98781323
0.0,0.034015514
0.0,0.2410309
0.0,0.7369678
0.0,0.52685976
0.0,0.8749375
1.0,0.9949595
0.0,0.0764791
0.0,0.057710323
0.0,0.36234778
0.0,0.2885484
0.0,0.5266798
0.0,0.014666198
0.0,0.072363056
0.0,0.9992186
0.0,0.01846752
0.0,0.32881173
0.0,0.6672705
1.0,0.86386603
1.0,0.9961947
1.0,0.031705204
1.0,0.2619529
0.0,0.008796546
0.0,0.8479895
0.0,0.016007299
1.0,0.99882823
0.0,0.7613194
0.0,0.012236675
0.0,0.9937542
0.0,0.74797887
0.0,0.034681514
0.0,0.67321867
0.0,0.9282833
0.0,0.062231403
0.0,0.6096232
0.0,0.0028791118
0.0,0.16423617
0.0,0.070247255
0.0,0.0069166
0.0,0.90033853
1.0,0.3179872
0.0,0.9250849
0.0,0.14213003
0.0,0.048173435
1.0,0.14178376
0.0,0.6978009
0.0,0.14123459
0.0,0.0021175223
0.0,0.9977586
0.0,0.44837388
1.0,0.99973375
1.0,0.7497369
0.0,0.053387474
0.0,0.16742465
1.0,0.9996741
0.0,0.239155
1.0,0.7856237
0.0,0.015681908
0.0,0.8271116
0.0,0.7454231
0.0,0.0946086
0.0,0.0039733755
0.0,0.8382504
0.0,0.99283254
0.0,0.008826281
1.0,0.96502787
0.0,0.91976035
0.0,0.05356395
0.0,0.24240905
1.0,0.9372911
0.0,0.026766958
0.0,0.81272036
0.0,0.50556195
0.0,0.13675207
0.0,0.7080969
0.0,0.11730163
1.0,0.7874392
0.0,0.99725807
1.0,0.99437934
1.0,0.89199156
0.0,0.11603511
0.0,0.122849196
0.0,0.1062167
1.0,0.99923575
0.0,0.24633633
1.0,0.850223
0.0,0.21650091
0.0,0.3662602
0.0,0.9193243
0.0,0.05953249
1.0,0.9977417
0.0,0.25394896
0.0,0.03361747
0.0,0.09546457
0.0,0.07796739
0.0,0.051340062
0.0,0.19205709
0.0,0.0038976078
0.0,0.03410773
0.0,0.9492178
0.0,0.98616064
0.0,0.0009394228
1.0,0.93815523
0.0,0.220078
0.0,0.84644514
0.0,0.51058316
0.0,0.011274793
0.0,0.041807573
0.0,0.35520566
0.0,0.9220957
0.0,0.5010384
0.0,0.9706197
0.0,0.4999616
1.0,0.9990827
0.0,0.18041784
0.0,0.009789481
0.0,0.24171759
0.0,0.005016809
0.0,0.31496277
0.0,0.022242231
0.0,0.7358836
0.0,0.02883691
0.0,0.66728175
0.0,0.9108045
0.0,0.5153348
1.0,0.9631553
1.0,0.9929919
0.0,0.9891928
0.0,0.012019598
0.0,0.10269015
0.0,0.029567216
1.0,0.9988324
1.0,0.9895878
0.0,0.91300327
1.0,0.051248867
0.0,0.99465793
0.0,0.08559996
